1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.216297	0.000000	2.676127	0.031526	270.0
1	-0.201136	0.000000	2.676127	0.027715	1.4
2	-0.236272	0.999983	2.554487	0.037684	1.3
3	-0.210820	0.049558	2.669827	0.027781	1.4
4	-0.223894	1.049557	2.548744	0.038536	1.4
5	-0.227355	0.098852	2.663589	0.019742	1.3
6	-0.197576	0.000000	2.676127	0.029954	1.2
7	-0.225672	0.000000	2.676127	0.041668	1.2
8	-0.217627	0.000000	2.676127	0.017365	1.2
9	-0.225114	0.816033	2.576026	0.050487	1.4
10	-0.226876	0.000000	2.676127	0.017483	1.3
11	-0.194649	0.000000	2.676127	0.036319	1.3
12	-0.230614	0.000000	2.676127	0.040682	1.2
13	-0.222419	1.000000	2.554485	0.019728	1.9
14	-0.193897	1.989464	2.444540	0.010448	3.7
15	-0.212065	1.258716	2.524794	0.032106	1.6
16	-0.202853	0.316991	2.636332	0.027086	1.4
17	-0.179763	0.000000	2.676127	0.017312	1.4
18	-0.203276	0.999756	2.554513	0.029596	1.3
19	-0.217984	1.990529	2.444427	0.030022	1.6
20	-0.218985	1.635246	2.482795	0.038499	1.3
21	-0.242347	2.635246	2.377749	0.031116	1.5
22	-0.220574	2.630203	2.378256	0.009894	1.3
23	-0.203159	3.592657	2.285181	0.015660	1.3
24	-0.193002	2.818151	2.359489	0.025554	1.5
25	-0.237931	2.707981	2.370454	0.036523	1.3
26	-0.203057	3.707980	2.274515	0.021235	1.5
27	-0.239981	4.707979	2.186040	0.029072	1.4
28	-0.259728	3.757322	2.269982	0.014078	1.6
29	-0.222448	2.842522	2.357077	0.025878	1.2
30	-0.226051	2.008492	2.442519	0.021648	1.6
31	-0.250393	3.008122	2.340819	0.025613	1.5
32	-0.229874	2.984531	2.343122	0.030463	1.5
33	-0.212410	2.269563	2.415115	0.027826	2.5
34	-0.193123	1.318859	2.517990	0.020958	3.6
35	-0.223858	2.318826	2.410013	0.015176	1.4
36	-0.214086	3.295825	2.313100	0.046184	1.3
37	-0.223631	4.290741	2.222105	0.025861	1.4
38	-0.196709	5.273152	2.139015	0.051709	1.4
39	-0.193790	4.322446	2.219322	0.021867	1.4
40	-0.213423	5.318384	2.135339	0.042655	1.5
41	-0.197816	4.367679	2.215365	0.019469	1.2
42	-0.183544	3.913115	2.255787	0.017414	1.4
43	-0.215584	4.908218	2.169145	0.036166	1.7
44	-0.223228	5.908071	2.088543	0.012066	1.4
45	-0.209761	4.959666	2.164846	0.026626	1.6
46	-0.213423	4.015092	2.246591	0.036020	1.4
47	-0.212666	3.067846	2.335010	0.031305	1.4
48	-0.203374	4.067846	2.241863	0.029226	1.4
49	-0.229303	3.117141	2.330238	0.041829	1.3
50	-0.222601	4.116938	2.237481	0.059032	1.6
51	-0.197342	5.116938	2.151809	0.021422	2.6
52	-0.221528	4.166241	2.233098	0.022335	2.3
53	-0.205332	4.653296	2.190700	0.075218	1.7
54	-0.218741	3.702591	2.275011	0.025740	1.4
55	-0.224483	4.702591	2.186498	0.031268	1.4
56	-0.218196	5.702540	2.104619	0.021546	1.4
57	-0.215337	6.701648	2.028712	0.047614	1.3
58	-0.211289	7.701647	1.958030	0.016553	1.4
59	-0.193519	8.556066	1.901426	0.057199	1.4
60	-0.231424	7.605366	1.964620	0.039566	1.5
61	-0.246898	6.654661	2.032159	0.054660	1.3
62	-0.204137	7.654216	1.961271	0.044606	1.5
63	-0.205925	6.710390	2.028072	0.016138	1.4
64	-0.245433	5.834363	2.094280	0.032114	1.3
65	-0.225811	6.791003	2.022189	0.078204	1.6
66	-0.202202	7.791003	1.951953	0.083638	1.4
67	-0.200485	8.733002	1.890111	0.035086	1.3
68	-0.226494	7.782297	1.952543	0.017339	1.4
69	-0.235451	8.776524	1.887348	0.021603	1.3
70	-0.236768	7.827380	1.949489	0.066618	1.3
71	-0.209283	8.827380	1.884130	0.034420	1.5
72	-0.235302	7.876675	1.946161	0.062249	4.3
73	-0.215320	6.925970	2.012416	0.018890	1.6
74	-0.211007	5.975264	2.083341	0.025533	1.3
75	-0.185637	6.975029	2.008887	0.021923	1.7
76	-0.219960	7.865920	1.946887	0.016471	1.3
77	-0.233482	8.843509	1.883112	0.011742	1.2
78	-0.213394	8.125644	1.929525	0.023206	1.2
79	-0.221700	9.107588	1.866595	0.011281	1.2
80	-0.205415	8.181343	1.925843	0.067083	1.3
81	-0.204925	9.146027	1.864215	0.025133	1.2
82	-0.236100	8.195322	1.924920	0.025487	1.4
83	-0.227497	9.195293	1.861173	0.033111	1.4
84	-0.240985	10.195290	1.801511	0.023426	1.4
85	-0.191398	11.185071	1.746110	0.032635	1.4
86	-0.203613	10.245646	1.798608	0.033917	1.3
87	-0.213032	11.245638	1.742830	0.020415	1.4
88	-0.224085	10.295393	1.795749	0.025742	1.5
89	-0.168034	11.294582	1.740189	0.043671	1.5
90	-0.241004	10.600384	1.778417	0.036043	1.5
91	-0.210832	11.600383	1.723865	0.025571	2.5
92	-0.210034	10.649678	1.775648	0.037735	1.6
93	-0.209259	9.699293	1.830618	0.043725	1.3
94	-0.218955	8.751161	1.888957	0.028237	1.3
95	-0.189873	9.748744	1.827674	0.026051	1.5
96	-0.223077	10.748742	1.770107	0.039143	1.4
97	-0.206897	11.748737	1.716056	0.077309	1.3
98	-0.187704	12.748737	1.665208	0.057233	1.3
99	-0.207040	11.798032	1.713477	0.027852	1.6
100	-0.207194	10.847327	1.764628	0.037659	1.5
101	-0.213753	11.578976	1.724998	0.026826	1.6
102	-0.210181	12.578942	1.673628	0.026277	1.6
103	-0.229440	11.628433	1.722383	0.023013	1.6
104	-0.210313	12.413036	1.681939	0.013835	1.4
105	-0.220987	12.985760	1.653595	0.041099	1.5
106	-0.198289	13.985566	1.606339	0.004066	1.5
107	-0.195592	14.682176	1.574979	0.032259	1.4
108	-0.191276	15.452568	1.541693	0.032822	1.4
109	-0.210572	16.438084	1.501110	0.025806	1.6
110	-0.213362	15.487382	1.540222	0.036797	1.7
111	-0.210612	14.536678	1.581427	0.035835	2.8
112	-0.220088	13.585972	1.624898	0.020083	1.4
113	-0.222843	14.584858	1.579286	0.028405	1.5
114	-0.213249	13.635083	1.622594	0.045422	1.4
115	-0.174824	12.684420	1.668388	0.045809	1.4
116	-0.240398	11.733715	1.716844	0.035372	1.3
117	-0.223083	12.733715	1.665950	0.022192	1.4
118	-0.238654	11.783012	1.714262	0.027578	1.3
119	-0.217993	12.782515	1.663543	0.031959	1.5
120	-0.223834	11.831812	1.711714	0.049337	1.3
121	-0.258608	10.881107	1.762758	0.048772	1.6
122	-0.203003	9.930402	1.816940	0.047229	1.7
123	-0.204846	10.930401	1.760037	0.029501	1.5
124	-0.224631	11.422122	1.733343	0.015932	1.5
125	-0.211040	12.405347	1.682326	0.029012	1.3
126	-0.176461	11.470940	1.730737	0.026286	1.3
127	-0.217281	12.470911	1.679030	0.021947	1.4
128	-0.211412	12.724231	1.666418	0.047440	1.3
129	-0.239532	11.773526	1.714758	0.012476	2.7
130	-0.215256	12.519430	1.676600	0.046171	2.0
131	-0.233728	11.568926	1.725530	0.013697	1.6
132	-0.221411	10.618704	1.777387	0.022567	1.5
133	-0.221001	10.147585	1.804271	0.019819	1.4
134	-0.225614	9.202440	1.860733	0.030401	1.5
135	-0.189493	10.144600	1.804444	0.023002	1.3
136	-0.232511	9.193907	1.861259	0.022775	1.3
137	-0.218719	10.193375	1.801622	0.011948	1.7
138	-0.230112	10.868051	1.763480	0.010286	1.6
139	-0.207563	10.486430	1.784854	0.026766	1.5
140	-0.226959	10.815703	1.766382	0.013468	1.9
141	-0.220062	9.897564	1.818871	0.012471	1.5
142	-0.222752	9.244732	1.858131	0.013904	1.4
143	-0.209303	10.121847	1.805763	0.012784	1.6
144	-0.260325	11.023306	1.754930	0.014545	1.5
145	-0.216546	10.155894	1.803789	0.101198	1.4
146	-0.219043	11.155894	1.747694	0.049499	1.6
147	-0.226150	10.205188	1.800940	0.010954	4.8
148	-0.247416	11.202416	1.745169	0.034446	1.6
149	-0.237753	10.957301	1.758555	0.021705	1.5
150	-0.202899	10.051303	1.809865	0.032434	1.4
151	-0.234144	9.101555	1.866969	0.022716	1.5
152	-0.180639	10.100602	1.806996	0.035043	1.4
153	-0.207056	9.708427	1.830073	0.029832	1.6
154	-0.255628	8.757885	1.888530	0.015234	1.3
155	-0.197928	7.811513	1.950563	0.040419	1.4
156	-0.219033	6.860977	2.017111	0.029680	1.4
157	-0.195954	7.860977	1.947220	0.049595	1.5
158	-0.191007	6.910287	2.013547	0.029092	1.4
159	-0.171206	5.960111	2.084512	0.017766	1.6
160	-0.237202	5.068965	2.155769	0.007501	1.4
161	-0.211730	5.382776	2.130127	0.027314	1.6
162	-0.201337	4.762088	2.181449	0.027544	1.3
163	-0.228350	3.818987	2.264342	0.030878	1.2
164	-0.220253	4.818986	2.176641	0.005727	1.3
165	-0.248523	4.110878	2.238021	0.027552	1.5
166	-0.237892	4.382980	2.214030	0.010571	1.5
167	-0.177929	3.637062	2.281062	0.021875	1.5
168	-0.191996	4.582193	2.196789	0.038917	1.8
169	-0.206761	5.582192	2.114147	0.046691	1.7
170	-0.242858	6.582192	2.037498	0.007735	1.5
171	-0.220700	5.653553	2.108487	0.030740	1.6
172	-0.229185	4.786426	2.179390	0.052794	1.3
173	-0.206409	3.835721	2.262816	0.041905	1.4
174	-0.228037	2.885016	2.352884	0.013928	1.4
175	-0.207428	2.675808	2.373675	0.060788	1.6
176	-0.226726	1.725140	2.472974	0.011528	1.4
177	-0.209814	2.725134	2.368740	0.028682	1.5
178	-0.243520	3.012489	2.340393	0.010045	1.5
179	-0.211658	3.998365	2.248094	0.026968	1.4
180	-0.219256	3.061781	2.335599	0.006294	1.4
181	-0.237914	3.986628	2.249150	0.038133	1.4
182	-0.201877	3.824145	2.263871	0.015630	1.3
183	-0.215233	4.823468	2.176264	0.037920	1.3
184	-0.225523	5.501524	2.120583	0.023890	1.3
185	-0.200570	6.487182	2.044541	0.021195	1.4
186	-0.212936	5.549016	2.116789	0.042762	1.4
187	-0.222525	4.598316	2.195405	0.023833	3.6
188	-0.230123	5.598316	2.112866	0.026317	1.6
189	-0.214412	4.753086	2.182211	0.063099	1.4
190	-0.223326	5.541288	2.117406	0.045233	1.7
191	-0.221843	6.541288	2.040524	0.038285	1.2
192	-0.234900	7.538166	1.969246	0.029244	1.4
193	-0.243939	8.538166	1.902578	0.032176	1.6
194	-0.227418	9.519859	1.841380	0.024820	1.3
195	-0.230526	10.519395	1.782987	0.021257	1.4
196	-0.200346	11.519238	1.728167	0.035109	1.5
197	-0.242948	10.568963	1.780188	0.035444	1.6
198	-0.199614	9.618259	1.835463	0.028540	1.5
199	-0.241969	8.667553	1.894281	0.055530	1.6
200	-0.206486	9.667553	1.832512	0.020748	1.4
201	-0.214256	10.667553	1.774645	0.026852	1.6
202	-0.229052	9.734059	1.828547	0.018501	1.5
203	-0.236540	10.733899	1.770935	0.020025	1.2
204	-0.201557	11.592631	1.724275	0.064814	1.5
205	-0.219569	10.645980	1.775855	0.030086	1.6
206	-0.211289	11.645980	1.721458	0.036196	3.7
207	-0.193482	12.645980	1.670294	0.029403	1.7
208	-0.215272	11.695279	1.718862	0.004527	1.6
209	-0.210077	12.415376	1.681821	0.030881	1.5
210	-0.211054	12.404318	1.682378	0.003162	1.5
211	-0.225885	12.324371	1.686414	0.056396	1.3
212	-0.206333	12.679688	1.668622	0.033648	1.3
213	-0.236288	13.679688	1.620507	0.019333	1.3
214	-0.239193	12.740648	1.665607	0.037377	1.3
215	-0.202858	13.740555	1.617668	0.009730	1.5
216	-0.217888	12.799875	1.662689	0.019749	1.6
217	-0.195615	13.589026	1.624754	0.010026	1.5
218	-0.212259	13.500858	1.628907	0.011519	1.4
219	-0.195855	13.369911	1.635113	0.007725	1.4
220	-0.212035	13.854940	1.612359	0.010265	1.4
221	-0.229570	13.299233	1.638482	0.028325	1.7
222	-0.213576	12.390053	1.683096	0.032424	1.8
223	-0.216672	11.439347	1.732423	0.053191	1.8
224	-0.232044	10.488648	1.784728	0.021094	3.9
225	-0.220058	11.488648	1.729794	0.042616	1.7
226	-0.236048	12.487729	1.678187	0.037363	1.5
227	-0.216232	13.487726	1.629527	0.042620	1.4
228	-0.234466	14.487726	1.583609	0.019185	1.4
229	-0.205573	15.486233	1.540271	0.018072	1.3
230	-0.211031	15.960494	1.520507	0.025053	1.5
231	-0.215764	16.787532	1.487228	0.013988	1.4
232	-0.242085	17.148069	1.473172	0.067898	1.4
233	-0.220170	16.350668	1.504623	0.016805	1.6
234	-0.209005	16.590805	1.495011	0.014217	1.5
235	-0.210838	17.321555	1.466503	0.023767	1.4
236	-0.224179	16.385805	1.503209	0.082536	1.5
237	-0.222156	15.435099	1.542432	0.029440	1.7
238	-0.211791	14.484394	1.583757	0.035165	1.5
239	-0.229476	13.533689	1.627358	0.068443	1.5
240	-0.234669	12.582994	1.673427	0.024281	1.6
241	-0.230719	12.624611	1.671355	0.026571	1.6
242	-0.213221	12.818609	1.661768	0.025167	3.6
243	-0.211593	13.818561	1.614044	0.057337	1.4
244	-0.211417	12.867856	1.659351	0.045567	1.7
245	-0.219528	11.917150	1.707276	0.022495	1.3
246	-0.220190	11.432711	1.732778	0.011926	1.4
247	-0.220709	12.331553	1.686050	0.062085	1.2
248	-0.245825	13.324863	1.637258	0.032655	1.2
249	-0.233077	14.324863	1.590910	0.016185	1.4
250	-0.225125	15.324294	1.547137	0.015283	1.6
251	-0.265628	14.664549	1.575757	0.043748	1.7
252	-0.229354	13.713850	1.618912	0.043469	1.5
253	-0.223513	12.763146	1.664498	0.026975	1.3
254	-0.235039	11.812441	1.712725	0.006906	1.4
255	-0.221745	11.068198	1.752474	0.065663	1.3
256	-0.251724	10.119755	1.805884	0.038318	1.6
257	-0.207724	9.169049	1.862792	0.028718	1.3
258	-0.227990	8.218344	1.923404	0.025116	1.3
259	-0.236827	9.217739	1.859791	0.016350	1.4
260	-0.217600	10.203208	1.801054	0.014288	1.7
261	-0.216128	10.846876	1.764653	0.007163	1.7
262	-0.247355	10.423524	1.788427	0.018450	1.7
263	-0.232623	10.603881	1.778221	0.015510	1.5
264	-0.201335	11.183538	1.746193	0.013714	1.7
265	-0.206717	11.856646	1.710420	0.041579	1.2
266	-0.252811	10.911688	1.761069	0.018481	1.2
267	-0.228609	9.960985	1.815145	0.028482	1.2
268	-0.223219	9.333730	1.852679	0.018981	1.4
269	-0.196836	10.332609	1.793616	0.018303	1.4
270	-0.232540	10.678623	1.774025	0.014466	1.3
271	-0.209837	10.391187	1.790269	0.021478	1.4
272	-0.200356	9.447102	1.845781	0.048485	1.7
273	-0.209373	8.496404	1.905272	0.012577	1.5
274	-0.221075	9.496363	1.842799	0.020418	1.4
275	-0.228739	8.634456	1.896396	0.035241	1.6
276	-0.205927	9.492021	1.843062	0.019182	1.6
277	-0.231302	10.491942	1.784541	0.011663	1.5
278	-0.194122	10.623319	1.777128	0.008882	1.5
279	-0.221916	10.190278	1.801801	0.035624	1.6
280	-0.250622	9.252937	1.857627	0.035003	1.4
281	-0.219490	8.302234	1.917897	0.075210	4.0
282	-0.236630	9.302234	1.854605	0.020103	1.8
283	-0.213090	10.302234	1.795357	0.017852	1.3
284	-0.253147	9.449946	1.845608	0.035961	1.3
285	-0.239675	10.449858	1.786929	0.059503	1.4
286	-0.255614	11.411052	1.733935	0.016308	1.3
287	-0.228463	10.460349	1.786333	0.025927	1.3
288	-0.217018	9.517400	1.841529	0.025910	1.3
289	-0.223671	8.765295	1.888060	0.004041	1.3
290	-0.200322	9.335555	1.852568	0.064050	1.3
291	-0.242132	8.512297	1.904246	0.048449	1.9
292	-0.205931	7.561592	1.967631	0.018097	1.7
293	-0.203054	8.561567	1.901072	0.059791	1.5
294	-0.207844	7.879008	1.946004	0.037608	1.4
295	-0.234157	6.928303	2.012248	0.043292	1.4
296	-0.225507	5.977598	2.083161	0.022669	1.5
297	-0.219979	6.977426	2.008715	0.066451	1.7
298	-0.246221	7.977426	1.939395	0.037003	2.7
299	-0.232083	7.026721	2.005182	0.033440	3.4
300	-0.211190	8.026721	1.936101	0.044747	1.5
301	-0.243267	9.026721	1.871622	0.041233	1.4
302	-0.207128	8.095032	1.931556	0.015704	1.4
303	-0.227628	8.738333	1.889772	0.028152	1.4
304	-0.200400	7.788801	1.952102	0.028980	1.4
305	-0.221354	7.604943	1.964649	0.008834	1.5
306	-0.231623	6.697397	2.029024	0.046369	1.4
307	-0.215349	7.696019	1.958414	0.013953	1.3
308	-0.242438	8.695140	1.892521	0.025049	1.7
309	-0.191152	7.746975	1.954942	0.012291	1.4
310	-0.229491	8.731319	1.890218	0.028243	1.3
311	-0.228764	9.727875	1.828915	0.053645	1.6
312	-0.208817	8.790533	1.886461	0.052916	1.4
313	-0.224131	7.839828	1.948648	0.007060	1.7
314	-0.219532	7.654448	1.961255	0.029701	1.5
315	-0.218095	6.925784	2.012430	0.017391	1.3
316	-0.205231	7.923936	1.942981	0.035520	1.4
317	-0.205502	6.973256	2.009014	0.032472	3.5
318	-0.241494	7.699559	1.958172	0.011927	1.6
319	-0.245194	8.107247	1.930745	0.019378	1.4
320	-0.199679	8.983288	1.874333	0.011077	1.4
321	-0.234840	8.754453	1.888748	0.020991	1.4
322	-0.205399	9.256184	1.857428	0.015634	1.7
323	-0.261007	10.160216	1.803539	0.080828	1.3
324	-0.236308	11.160215	1.747459	0.021763	1.5
325	-0.193195	10.209510	1.800691	0.016379	1.4
326	-0.208495	9.371068	1.850402	0.013711	1.6
327	-0.232506	8.577727	1.900033	0.006471	1.9
328	-0.239528	9.160776	1.863303	0.011899	1.6
329	-0.217648	8.691818	1.892733	0.017202	1.5
330	-0.230750	9.606242	1.836183	0.010449	1.7
331	-0.231903	8.901976	1.879430	0.042396	1.8
332	-0.260443	7.953582	1.940992	0.020273	1.3
333	-0.202753	8.953581	1.876192	0.046506	1.5
334	-0.209247	9.951714	1.815689	0.016906	1.6
335	-0.238029	9.001012	1.873226	0.025178	4.3
336	-0.224086	9.999464	1.812892	0.026563	1.5
337	-0.188593	9.048787	1.870248	0.017654	1.4
338	-0.213427	9.688636	1.831254	0.021403	1.4
339	-0.208397	8.830670	1.883923	0.026119	1.4
340	-0.198033	7.880004	1.945937	0.029845	1.4
341	-0.233010	6.941983	2.011263	0.085417	2.1
342	-0.217763	5.991277	2.082105	0.027575	2.4
343	-0.241972	5.040572	2.158120	0.014728	1.5
344	-0.214430	6.036075	2.078655	0.056117	1.4
345	-0.212691	5.159792	2.148284	0.016316	1.2
346	-0.229553	5.954482	2.084947	0.008036	1.5
347	-0.221186	6.692881	2.029354	0.033905	1.6
348	-0.219831	5.982522	2.082781	0.050257	1.4
349	-0.209391	6.982522	2.008349	0.024470	1.3
350	-0.237144	7.587618	1.965840	0.031028	1.3
351	-0.236586	6.636915	2.033464	0.050076	1.6
352	-0.218432	5.686209	2.105907	0.017492	1.7
353	-0.223342	4.735504	2.183702	0.015697	1.8
354	-0.198397	5.441586	2.125390	0.034112	1.4
355	-0.243006	4.513925	2.202667	0.057522	1.5
356	-0.220903	5.512782	2.119682	0.018103	1.4
357	-0.248824	6.505192	2.043202	0.066358	1.3
358	-0.230484	5.554486	2.116353	0.046011	1.4
359	-0.229732	4.603781	2.194936	0.005160	1.4
360	-0.241445	3.680587	2.277040	0.026961	1.6
361	-0.212207	3.022317	2.339436	0.029472	1.6
362	-0.189890	4.022317	2.245942	0.020720	1.5
363	-0.219257	3.074197	2.334394	0.018077	1.5
364	-0.201907	2.124872	2.430226	0.004786	1.5
365	-0.213337	2.768053	2.364463	0.034763	1.4
366	-0.224288	3.308829	2.311863	0.029014	1.4
367	-0.242683	4.308826	2.220517	0.028280	1.4
368	-0.262614	5.308627	2.136131	0.023392	1.6
369	-0.217487	4.359485	2.216081	0.018572	1.5
370	-0.219804	3.643332	2.280482	0.081057	1.4
371	-0.227557	4.624916	2.193126	0.026007	1.4
372	-0.245173	5.624916	2.110755	0.022684	1.8
373	-0.203071	4.674420	2.188897	0.020817	2.5
374	-0.236958	3.725466	2.272907	0.048720	1.6
375	-0.199418	4.725466	2.184554	0.022612	1.3
376	-0.193230	3.774761	2.268384	0.021630	1.5
377	-0.185317	4.141747	2.235273	0.033231	1.3
378	-0.245815	4.859014	2.173272	0.030368	1.5
379	-0.217409	3.911104	2.255969	0.042147	1.6
380	-0.235699	4.911104	2.168903	0.019703	1.4
381	-0.251958	3.960399	2.251513	0.034661	1.3
382	-0.221767	4.960380	2.164786	0.038296	1.4
383	-0.221003	4.009675	2.247077	0.061600	1.4
384	-0.226988	5.009675	2.160683	0.006870	1.6
385	-0.223453	4.251677	2.225542	0.037661	1.5
386	-0.206244	5.180922	2.146551	0.023059	1.5
387	-0.232112	4.230217	2.227435	0.010445	1.5
388	-0.214888	3.302816	2.312435	0.029249	1.3
389	-0.196960	4.158602	2.233776	0.069012	1.2
390	-0.256974	3.207897	2.321502	0.027677	1.6
391	-0.207174	4.207897	2.229407	0.029129	1.5
392	-0.220600	3.257207	2.316782	0.016428	1.7
393	-0.233454	2.308130	2.411119	0.013327	1.7
394	-0.228039	2.921280	2.349317	0.044661	1.6
395	-0.231872	3.921220	2.255053	0.022667	1.4
396	-0.217831	4.900573	2.169785	0.026740	1.4
397	-0.216406	5.640164	2.109547	0.043004	1.3
398	-0.221785	4.689460	2.187616	0.028020	1.3
399	-0.212690	5.689460	2.105650	0.019136	1.2
400	-0.220085	6.688250	2.029694	0.032522	1.4
401	-0.244178	5.745803	2.101215	0.023096	1.3
402	-0.245714	4.795101	2.178657	0.077950	1.4
403	-0.219800	5.794728	2.097378	0.032271	1.4
404	-0.220694	6.794728	2.021918	0.043785	1.3
405	-0.204803	5.844023	2.093526	0.054708	1.4
406	-0.200678	6.844023	2.018339	0.010267	1.7
407	-0.219503	7.843470	1.948402	0.029401	1.7
408	-0.197279	8.348610	1.914867	0.063006	1.5
409	-0.208661	9.348610	1.851771	0.006148	1.5
410	-0.220863	8.399519	1.911551	0.032160	1.6
411	-0.245709	7.500783	1.971829	0.036845	1.4
412	-0.195526	6.586061	2.037213	0.030364	1.5
413	-0.240882	5.649899	2.108776	0.045551	1.6
414	-0.257435	4.699195	2.186787	0.020887	1.5
415	-0.248883	4.141313	2.235312	0.016243	1.3
416	-0.237123	5.115874	2.151897	0.012542	1.4
417	-0.208518	6.044457	2.078011	0.042208	1.3
418	-0.236363	7.041281	2.004141	0.042649	1.3
419	-0.220139	8.041281	1.935131	0.034249	1.3
420	-0.221247	9.041182	1.870721	0.060419	1.3
421	-0.205021	8.090477	1.931858	0.049862	1.3
422	-0.236307	7.356448	1.981866	0.048329	1.3
423	-0.210707	6.405743	2.050617	0.009702	1.3
424	-0.241085	5.992680	2.081997	0.057392	1.3
425	-0.189141	5.253872	2.140586	0.028036	1.5
426	-0.222116	4.303451	2.220989	0.029278	1.4
427	-0.224277	5.301909	2.136677	0.037912	1.6
428	-0.229422	4.351204	2.216805	0.020955	1.4
429	-0.227279	3.400568	2.303171	0.022238	1.3
430	-0.238604	4.400143	2.212534	0.032716	1.5
431	-0.213018	5.380012	2.130351	0.013907	1.8
432	-0.233537	4.599066	2.195341	0.022391	1.6
433	-0.253754	4.297721	2.221492	0.012578	1.6
434	-0.238325	3.376022	2.305490	0.025786	1.5
435	-0.231092	2.869071	2.354456	0.063788	1.6
436	-0.226951	1.918365	2.452124	0.048841	1.6
437	-0.196793	0.967660	2.558246	0.005572	1.4
438	-0.209333	1.916057	2.452371	0.028546	1.4
439	-0.239484	1.109690	2.541812	0.037976	1.6
440	-0.240132	1.534845	2.493857	0.019949	1.3
441	-0.241745	0.584141	2.603702	0.038990	1.6
442	-0.239730	1.583992	2.488430	0.089019	1.5
443	-0.242968	0.633287	2.597787	0.025327	1.6
444	-0.231925	1.633287	2.483010	0.022812	1.7
445	-0.251361	0.682815	2.591853	0.031470	1.5
446	-0.210814	0.000000	2.676127	0.010124	1.3
447	-0.215525	0.975920	2.557284	0.051697	1.5
448	-0.244699	1.975749	2.446000	0.024895	1.3
449	-0.232704	1.025044	2.551580	0.054507	1.3
450	-0.260664	0.074367	2.666684	0.018480	1.7
451	-0.225873	0.000000	2.676127	0.024403	3.5
452	-0.253582	0.000000	2.676127	0.039104	1.4
453	-0.229532	0.000000	2.676127	0.027709	1.4
454	-0.250986	0.911196	2.564838	0.059998	1.4
455	-0.256658	0.000000	2.676127	0.028027	1.3
456	-0.214162	0.000000	2.676127	0.021907	1.5
457	-0.225528	0.000000	2.676127	0.018946	1.5
458	-0.237587	0.998893	2.554614	0.061450	1.4
459	-0.236089	1.949988	2.448745	0.021867	1.5
460	-0.221534	0.999283	2.554568	0.029280	1.7
461	-0.235645	0.048677	2.669938	0.032002	1.6
462	-0.246641	0.000000	2.676127	0.034693	1.3
463	-0.239298	1.000000	2.554485	0.060176	1.2
464	-0.221981	1.999996	2.443421	0.010057	1.4
465	-0.223715	2.998998	2.341709	0.031904	2.0
466	-0.222035	3.193078	2.322924	0.044232	1.4
467	-0.226488	4.193078	2.230719	0.018273	1.4
468	-0.243154	3.257015	2.316801	0.035149	1.5
469	-0.235924	2.306403	2.411298	0.026182	1.6
470	-0.236664	1.355842	2.513825	0.027091	5.0
471	-0.220069	2.353733	2.406411	0.012316	1.5
472	-0.250277	3.337916	2.309100	0.055015	1.3
473	-0.212953	3.918265	2.255320	0.008481	1.3
474	-0.236323	4.785417	2.179475	0.036519	1.3
475	-0.237249	5.616013	2.111461	0.044262	1.4
476	-0.242145	4.665308	2.189675	0.024640	1.6
477	-0.235451	3.884536	2.258377	0.011437	1.4
478	-0.230430	4.763394	2.181338	0.025970	1.4
479	-0.248254	3.958656	2.251671	0.069120	1.5
480	-0.252883	3.007950	2.340836	0.007212	1.3
481	-0.241905	2.060516	2.437008	0.014968	1.5
482	-0.214287	1.336977	2.515948	0.019005	1.5
483	-0.221434	1.054232	2.548204	0.022584	1.3
484	-0.232723	1.496610	2.498095	0.028981	1.4
485	-0.232852	0.545912	2.608322	0.034542	1.5
486	-0.248684	1.545853	2.492639	0.029061	1.3
487	-0.220978	0.595232	2.602365	0.030929	1.4
488	-0.244414	1.595145	2.487201	0.023434	1.5
489	-0.242925	0.644455	2.596447	0.013834	2.2
490	-0.206866	1.627910	2.483600	0.008535	1.4
491	-0.262112	2.372141	2.404515	0.029868	1.6
492	-0.223649	1.513708	2.496198	0.027017	1.5
493	-0.249650	0.563779	2.606161	0.034677	1.2
494	-0.234996	1.563774	2.490659	0.031192	1.3
495	-0.216074	2.563668	2.384971	0.023733	1.3
496	-0.249742	1.612965	2.485241	0.049202	1.4
497	-0.210525	0.662259	2.594313	0.017642	1.3
498	-0.221418	0.000000	2.676127	0.064980	1.3
499	-0.195160	0.000000	2.676127	0.027635	1.6
500	-0.202241	1.000000	2.554485	0.025135	1.5
501	-0.249661	1.999236	2.443502	0.046336	1.4
502	-0.216305	2.999170	2.341692	0.011180	1.6
503	-0.240829	3.997931	2.248133	0.029508	1.3
504	-0.242235	4.897218	2.170066	0.026542	1.2
505	-0.243401	3.946689	2.252751	0.031618	1.4
506	-0.254124	2.995998	2.342002	0.039526	1.3
507	-0.223297	3.995998	2.248307	0.042072	2.4
508	-0.243806	3.062948	2.335486	0.036537	1.6
509	-0.208652	4.062921	2.242303	0.028455	2.6
510	-0.248074	3.112229	2.330712	0.059125	1.7
511	-0.231376	4.112229	2.237901	0.037889	1.6
512	-0.278998	5.094715	2.153642	0.012661	1.3
513	-0.222549	4.146371	2.234862	0.051250	1.3
514	-0.248500	5.144178	2.149567	0.038677	1.3
515	-0.227233	4.193482	2.230683	0.022781	1.3
