1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
515	-0.209041	4.838522	7.336820	0.014578	1.5
516	-0.198010	3.897905	7.613997	0.006911	1.4
517	-0.193165	2.954372	7.913903	0.009669	1.6
518	-0.182250	3.954327	7.596782	0.008133	1.5
519	-0.171797	4.948787	7.305643	0.010369	1.5
520	-0.187586	4.153667	7.536578	0.005704	1.4
521	-0.185106	3.210220	7.830271	0.010217	1.4
522	-0.209221	4.210095	7.519709	0.014579	1.7
523	-0.168735	5.210095	7.232808	0.008674	1.7
524	-0.179019	4.266563	7.502903	0.005495	1.9
525	-0.211078	5.263804	7.218017	0.018829	1.5
526	-0.174583	6.263804	6.953270	0.015642	1.3
527	-0.197560	7.263804	6.707256	0.007113	1.4
528	-0.185529	7.649117	6.617048	0.016585	1.3
529	-0.175405	6.709763	6.841364	0.016390	1.5
530	-0.182924	7.709763	6.603070	0.011234	1.6
531	-0.192889	8.709763	6.380817	0.004807	1.5
532	-0.187428	7.766610	6.590021	0.002865	1.3
533	-0.173220	7.006310	6.768924	0.004990	1.5
534	-0.183332	6.998584	6.770792	0.006789	1.6
535	-0.184649	7.887637	6.562412	0.005861	1.7
536	-0.205498	8.065739	6.522200	0.009491	1.4
537	-0.187305	9.064978	6.305429	0.008029	1.3
538	-0.197541	10.064960	6.102457	0.009669	1.2
539	-0.186655	11.064564	5.912214	0.004160	1.2
540	-0.185167	11.976863	5.748654	0.011279	1.4
541	-0.212125	12.976542	5.579513	0.011879	1.3
542	-0.226410	13.976542	5.419992	0.006424	2.0
543	-0.145728	14.563038	5.330607	0.010201	1.7
544	-0.160083	15.562978	5.184823	0.013055	1.8
545	-0.203891	14.624059	5.321476	0.006658	1.6
546	-0.208921	14.135907	5.395409	0.006869	1.4
547	-0.177571	13.193090	5.544178	0.014787	1.4
548	-0.187138	12.560596	5.648665	0.025547	1.8
549	-0.199775	11.617063	5.812068	0.002962	1.6
550	-0.200120	11.163797	5.893974	0.003659	1.5
551	-0.179501	10.564973	6.005789	0.010773	1.3
552	-0.225913	10.079185	6.099664	0.005816	1.6
553	-0.183773	11.079037	5.909547	0.013093	1.5
554	-0.184323	12.077399	5.731181	0.009891	1.4
555	-0.179701	13.077312	5.563014	0.003828	1.5
556	-0.170314	14.049182	5.408759	0.008134	1.5
557	-0.197436	14.977417	5.269210	0.006656	1.4
558	-0.184175	14.034728	5.410990	0.014460	1.4
559	-0.209419	13.092698	5.560504	0.007235	1.5
560	-0.210667	14.092698	5.402052	0.008616	1.3
561	-0.209981	13.149195	5.551304	0.010787	1.6
562	-0.213972	14.149151	5.393376	0.006306	1.7
563	-0.200399	15.149144	5.244179	0.009582	1.6
564	-0.200670	16.147895	5.103185	0.006982	1.4
565	-0.201492	17.147873	4.969414	0.011942	1.3
566	-0.215865	16.204341	5.095442	0.012356	1.3
567	-0.207177	17.204341	4.962069	0.015059	1.3
568	-0.192436	18.204341	4.835500	0.003048	1.4
569	-0.194432	17.269233	4.953655	0.007006	1.4
570	-0.189489	16.650329	5.035084	0.014297	1.4
571	-0.209512	17.608561	4.910118	0.003520	1.3
572	-0.189412	16.665334	5.033078	0.014624	1.4
573	-0.186101	17.658648	4.903756	0.003803	1.4
574	-0.222143	16.715316	5.026408	0.008049	1.6
575	-0.195514	17.261716	4.954628	0.007956	1.4
576	-0.183104	16.331702	5.078059	0.004784	1.3
577	-0.216493	17.301971	4.949421	0.002858	1.3
578	-0.181532	17.292572	4.950636	0.005690	1.4
579	-0.183522	18.189876	4.837284	0.003339	1.4
580	-0.196944	17.832365	4.881819	0.007504	1.3
581	-0.172616	18.763238	4.767534	0.009141	1.4
582	-0.185530	17.819828	4.883396	0.010797	1.6
583	-0.191835	18.819828	4.760758	0.009836	4.6
584	-0.192997	19.819827	4.644130	0.013943	1.6
585	-0.192064	20.819742	4.533088	0.008702	1.4
586	-0.178484	21.819735	4.427224	0.005799	1.4
587	-0.184689	20.935649	4.520559	0.011815	1.4
588	-0.202715	19.992132	4.624609	0.016861	1.3
589	-0.200952	19.048599	4.733563	0.009898	1.3
590	-0.198173	18.105066	4.847775	0.019872	1.4
591	-0.184371	17.161533	4.967635	0.014633	1.4
592	-0.196299	16.218000	5.093572	0.014481	1.4
593	-0.206424	15.274467	5.226061	0.003200	1.8
594	-0.195057	16.273121	5.086040	0.005841	1.4
595	-0.163930	17.152074	4.968867	0.014983	1.5
596	-0.183963	17.177297	4.965584	0.009654	1.4
597	-0.185966	16.233764	5.091416	0.009980	1.4
598	-0.202325	17.233764	4.958250	0.008157	1.6
599	-0.191956	18.233759	4.831874	0.017728	1.5
600	-0.176856	17.290226	4.950939	0.001335	1.7
601	-0.178409	17.906985	4.872456	0.013165	3.4
602	-0.189505	18.424124	4.808542	0.013770	1.8
603	-0.176882	19.197987	4.715972	0.010868	1.5
604	-0.182774	18.254454	4.829326	0.006225	1.4
605	-0.196317	17.423679	4.933743	0.009346	1.5
606	-0.191880	17.016663	4.986565	0.012933	1.4
607	-0.199243	18.016580	4.858770	0.008524	1.5
608	-0.197102	17.078500	4.978467	0.008358	1.6
609	-0.194096	17.925686	4.870115	0.007970	1.6
610	-0.213660	18.913521	4.749583	0.008104	1.9
611	-0.204491	19.754012	4.651630	0.009586	1.4
612	-0.195360	18.837480	4.758649	0.004148	1.5
613	-0.166169	19.435260	4.688299	0.007239	1.4
614	-0.231582	18.604197	4.786679	0.010296	1.4
615	-0.203621	19.157946	4.720674	0.013448	1.4
616	-0.174554	18.831153	4.759405	0.002777	1.5
617	-0.194347	19.828725	4.643118	0.005253	1.3
618	-0.208382	19.581865	4.671362	0.003511	1.7
619	-0.182480	18.703326	4.774728	0.013277	1.7
620	-0.189054	19.268240	4.707744	0.019097	1.8
621	-0.194831	20.268240	4.593668	0.003307	1.8
622	-0.179532	19.324764	4.701145	0.006563	1.5
623	-0.171693	18.684505	4.776992	0.006471	1.8
624	-0.203682	18.624621	4.784212	0.011076	1.8
625	-0.210971	19.619979	4.666979	0.003766	1.4
626	-0.185076	20.616829	4.555190	0.012238	1.5
627	-0.194280	19.674032	4.660776	0.012219	1.3
628	-0.197144	20.538143	4.563819	0.004490	1.5
629	-0.194962	21.510826	4.459395	0.009050	1.5
630	-0.201871	22.494567	4.358535	0.004562	1.5
631	-0.196049	23.053574	4.303228	0.007106	1.4
632	-0.188700	22.116809	4.396721	0.007070	1.4
633	-0.208802	21.175305	4.494871	0.012452	1.4
634	-0.211566	20.232080	4.597696	0.003189	1.4
635	-0.195114	20.577011	4.559553	0.010321	1.4
636	-0.220543	20.016920	4.621814	0.022732	2.8
637	-0.202249	19.073387	4.730635	0.012012	3.8
638	-0.189393	20.073387	4.615460	0.010811	1.6
639	-0.223649	19.129937	4.723969	0.009138	1.5
640	-0.181580	18.186404	4.837713	0.006353	1.6
641	-0.175215	18.633504	4.783139	0.005248	1.9
642	-0.188954	19.473037	4.683923	0.015212	1.5
643	-0.177336	20.472466	4.571047	0.008475	1.3
644	-0.202189	19.528933	4.677463	0.015824	1.3
645	-0.216710	18.585400	4.788952	0.007399	1.6
646	-0.175513	19.582905	4.671242	0.011066	1.6
647	-0.200942	18.639456	4.782421	0.007336	1.4
648	-0.207554	19.639451	4.664742	0.009753	1.4
649	-0.196091	20.627620	4.554009	0.004320	1.5
650	-0.197670	20.961735	4.517749	0.008040	1.8
651	-0.172303	21.800376	4.429227	0.009924	1.6
652	-0.194066	20.856949	4.529059	0.010394	1.4
653	-0.190542	19.913416	4.633506	0.004516	1.4
654	-0.212527	18.970806	4.742776	0.004899	1.8
655	-0.198511	18.540801	4.794353	0.018437	3.9
656	-0.188215	19.540796	4.676094	0.011621	1.6
657	-0.182972	18.597263	4.787517	0.003924	1.5
658	-0.194063	19.596674	4.669658	0.010739	1.5
659	-0.176929	20.565351	4.560832	0.010491	1.4
660	-0.185044	21.565342	4.453684	0.017220	1.4
661	-0.190852	22.565342	4.351454	0.012150	1.5
662	-0.194083	23.565342	4.253812	0.008046	1.4
663	-0.222918	24.564959	4.160490	0.003654	1.4
664	-0.190173	25.511818	4.075794	0.006333	1.6
665	-0.162536	25.395559	4.086007	0.010591	1.5
666	-0.166041	26.251506	4.011990	0.002767	1.7
667	-0.188290	25.475867	4.078947	0.008628	1.4
668	-0.184502	26.362375	4.002599	0.008357	1.3
669	-0.198025	25.732326	4.056562	0.009552	1.3
670	-0.187002	26.732316	3.971577	0.006651	1.3
671	-0.206125	25.789618	4.051595	0.009485	1.4
672	-0.185724	26.788934	3.966872	0.011837	1.7
673	-0.171833	25.845401	4.046770	0.011666	4.4
674	-0.170236	26.768335	3.968582	0.014862	1.7
675	-0.195209	25.824802	4.048550	0.014108	1.4
676	-0.197139	24.881269	4.131808	0.012645	1.5
677	-0.203404	23.937736	4.218561	0.007357	1.4
678	-0.167719	24.937736	4.126729	0.013659	1.4
679	-0.201034	25.937736	4.038810	0.009941	1.4
680	-0.190380	25.213688	4.102087	0.014539	1.6
681	-0.196332	24.286610	4.186062	0.010895	1.5
682	-0.210141	25.286610	4.095624	0.009149	1.6
683	-0.198623	24.343077	4.180849	0.008178	1.3
684	-0.192677	23.399550	4.269696	0.004228	1.7
685	-0.189576	22.920601	4.316256	0.005578	1.5
686	-0.199608	23.814599	4.230152	0.008321	1.4
687	-0.167125	24.810512	4.138189	0.011037	1.5
688	-0.210918	23.866979	4.225214	0.006445	1.5
689	-0.216936	24.866901	4.133102	0.010683	1.4
690	-0.190706	25.755061	4.054589	0.014937	1.5
691	-0.191676	24.811973	4.138057	0.011221	1.5
692	-0.190643	23.868440	4.225076	0.012200	1.7
693	-0.204842	24.868440	4.132963	0.003501	1.5
694	-0.148504	25.866618	4.044938	0.005168	1.7
695	-0.187568	25.125122	4.109964	0.002242	1.5
696	-0.184849	25.225960	4.100998	0.010068	1.4
697	-0.190404	25.817636	4.049170	0.005212	1.5
698	-0.215640	26.817511	3.964501	0.004740	1.5
699	-0.194652	27.691144	3.893369	0.007997	1.6
700	-0.211778	26.750415	3.970072	0.017915	1.7
701	-0.186651	25.806882	4.050100	0.008727	1.7
702	-0.183947	26.806881	3.965383	0.007911	1.5
703	-0.196247	25.863700	4.045190	0.015348	1.5
704	-0.199396	25.481429	4.078458	0.002282	1.3
705	-0.205004	26.403207	3.999151	0.007781	1.2
706	-0.184451	27.288581	3.925826	0.012687	1.2
707	-0.173624	26.345052	4.004063	0.009878	1.2
708	-0.196925	25.401803	4.085457	0.006541	1.2
709	-0.180213	24.458443	4.170239	0.008396	1.5
710	-0.202578	25.105173	4.111742	0.010801	1.5
711	-0.186980	26.105152	4.024455	0.004847	1.6
712	-0.187155	27.098613	3.941331	0.005889	1.7
713	-0.191514	26.365541	4.002331	0.017825	1.9
714	-0.191638	25.422008	4.083679	0.012365	1.4
715	-0.176119	24.478475	4.168402	0.006983	1.4
716	-0.184030	25.478475	4.078718	0.006757	1.6
717	-0.190212	24.536835	4.163060	0.011599	1.6
718	-0.190640	23.799785	4.231551	0.005203	1.4
719	-0.194767	22.856311	4.322584	0.011453	1.3
720	-0.180431	23.854309	4.226407	0.013213	1.3
721	-0.212694	22.910777	4.317222	0.005949	1.6
722	-0.205620	22.815728	4.326587	0.012821	1.5
723	-0.199247	22.815224	4.326637	0.008990	1.6
724	-0.196344	22.730836	4.334986	0.008844	1.5
725	-0.223757	21.790551	4.430244	0.004810	1.4
726	-0.184420	20.852265	4.529565	0.008035	1.7
727	-0.200781	19.912995	4.633554	0.006079	1.7
728	-0.161005	18.969992	4.742872	0.003872	1.4
729	-0.190218	18.688497	4.776512	0.007635	2.8
730	-0.193282	17.781711	4.888195	0.005409	3.3
731	-0.193073	18.716418	4.773154	0.008781	1.4
732	-0.251699	17.787734	4.887436	0.013738	1.4
733	-0.182819	18.787733	4.764599	0.008195	1.4
734	-0.192685	19.787121	4.647854	0.006774	1.3
735	-0.186460	20.072196	4.615594	0.009000	1.2
736	-0.204288	21.069057	4.506224	0.007796	1.5
737	-0.190940	20.142291	4.607730	0.011946	1.4
738	-0.218836	21.142290	4.498393	0.012492	1.4
739	-0.185513	22.142290	4.394124	0.007504	1.4
740	-0.210639	23.140330	4.294770	0.005992	1.6
741	-0.195447	24.139478	4.199707	0.017269	1.6
742	-0.164215	23.195945	4.289366	0.008491	1.4
743	-0.197769	22.252412	4.382936	0.009650	1.5
744	-0.216232	23.252404	4.283893	0.014614	1.5
745	-0.173575	22.308871	4.377223	0.011003	1.6
746	-0.185273	21.388035	4.472313	0.018591	1.4
747	-0.190276	20.444502	4.574131	0.007806	1.4
748	-0.197407	19.500969	4.680692	0.008881	1.6
749	-0.215095	20.193297	4.602025	0.009920	2.1
750	-0.206083	19.249766	4.709905	0.004437	1.9
751	-0.195437	20.240465	4.596761	0.005872	1.6
752	-0.193376	20.669961	4.549382	0.006125	1.4
753	-0.178678	21.473286	4.463337	0.015606	1.6
754	-0.207732	20.529769	4.564739	0.006495	1.6
755	-0.206958	19.586239	4.670858	0.012870	1.5
756	-0.177818	18.642731	4.782026	0.012011	1.4
757	-0.183553	17.699198	4.898618	0.004822	1.4
758	-0.170697	16.755816	5.021016	0.012425	1.4
759	-0.198613	15.812381	5.149696	0.013405	1.4
760	-0.175055	16.812381	5.013505	0.008188	1.8
761	-0.195029	17.812359	4.884335	0.007082	1.6
762	-0.221730	18.802359	4.762848	0.002223	1.4
763	-0.158859	18.874121	4.754276	0.005479	1.3
764	-0.185026	19.575997	4.672037	0.011420	1.6
765	-0.204117	20.575776	4.559688	0.006607	1.5
766	-0.196054	21.575775	4.452592	0.006528	1.5
767	-0.191933	22.485932	4.359400	0.008343	2.7
768	-0.189816	21.542476	4.456078	0.009585	1.5
769	-0.179190	20.598944	4.557149	0.007428	1.5
770	-0.196974	19.655451	4.662907	0.003849	1.4
771	-0.199584	20.645287	4.552077	0.015408	1.4
772	-0.201376	19.701783	4.657599	0.009925	1.3
773	-0.195987	18.758250	4.768132	0.022456	1.4
774	-0.221276	17.814717	4.884039	0.007256	1.4
775	-0.200495	16.871194	5.005719	0.011659	1.6
776	-0.204652	17.866672	4.877510	0.011636	1.4
777	-0.178997	16.923139	4.998863	0.004905	1.5
778	-0.230958	15.979768	5.126386	0.010638	1.4
779	-0.206494	15.362578	5.213397	0.020665	1.4
780	-0.190868	14.424743	5.351417	0.008691	1.4
781	-0.198128	14.895446	5.281243	0.003945	1.4
782	-0.199165	15.827211	5.147622	0.010598	1.4
783	-0.194738	14.900890	5.280442	0.012290	1.4
784	-0.210477	13.957357	5.422966	0.013384	1.4
785	-0.171367	13.013824	5.573398	0.005935	1.5
786	-0.207390	12.070297	5.732412	0.017551	1.7
787	-0.184535	11.126764	5.900768	0.006441	2.6
788	-0.182742	10.183232	6.079311	0.012548	1.7
789	-0.191396	9.246670	6.267552	0.013460	1.4
790	-0.201207	8.303137	6.469361	0.002688	1.6
791	-0.198914	7.386190	6.678338	0.010625	1.5
792	-0.194243	8.369926	6.454649	0.012666	1.5
793	-0.216337	7.426393	6.668893	0.015542	1.4
794	-0.197636	8.426393	6.442263	0.004407	1.3
795	-0.185380	7.483329	6.655562	0.006760	1.4
796	-0.177618	7.266160	6.706697	0.005009	1.3
797	-0.214866	6.326700	6.937265	0.006302	1.5
798	-0.179153	7.314928	6.695146	0.004811	1.7
799	-0.161758	8.256271	6.479724	0.003480	1.5
800	-0.168309	7.931610	6.552438	0.012790	1.7
801	-0.166436	7.750394	6.593738	0.007296	1.5
802	-0.190003	7.939103	6.550741	0.011733	1.6
803	-0.164654	8.848427	6.351175	0.007278	1.4
804	-0.162382	7.904895	6.558494	0.008715	1.4
805	-0.183345	8.902342	6.339723	0.011298	1.9
806	-0.194684	9.902342	6.134570	0.007192	1.7
807	-0.201331	8.958810	6.327774	0.017837	2.2
808	-0.194254	8.015277	6.533543	0.011695	1.7
809	-0.198144	7.123129	6.740807	0.013434	1.5
810	-0.214813	8.123129	6.509348	0.009559	1.2
811	-0.182568	8.712343	6.380263	0.006309	1.3
812	-0.191841	9.711947	6.172600	0.013694	1.4
813	-0.180307	8.768414	6.368246	0.008491	1.4
814	-0.207956	9.764844	6.161987	0.005451	1.3
815	-0.177080	8.822706	6.356652	0.001697	1.5
816	-0.203052	8.437826	6.439761	0.004406	1.8
817	-0.188946	8.215041	6.488869	0.001357	1.5
818	-0.199069	8.059314	6.523642	0.009261	1.5
819	-0.213191	7.549341	6.640173	0.015363	1.5
820	-0.208360	8.525372	6.420667	0.006282	1.6
821	-0.220025	7.581839	6.632623	0.008582	1.4
822	-0.193549	8.246752	6.481833	0.013195	1.6
823	-0.214971	7.303219	6.697916	0.003348	1.4
824	-0.178877	6.360219	6.928767	0.015739	1.5
825	-0.190044	5.466955	7.162614	0.004932	1.6
826	-0.203864	6.466933	6.901847	0.013934	2.2
827	-0.217382	6.289140	6.946814	0.014428	1.8
828	-0.205843	5.345607	7.195605	0.004633	1.5
829	-0.206140	6.345546	6.932484	0.017393	1.4
830	-0.196312	7.345544	6.687914	0.007346	1.5
831	-0.182506	6.456535	6.904461	0.010297	1.5
832	-0.218030	5.524191	7.147158	0.012728	1.3
833	-0.205807	6.524191	6.887489	0.016409	1.3
834	-0.203916	5.580659	7.131974	0.004691	1.3
835	-0.172662	6.459160	6.903801	0.001219	1.5
836	-0.196906	6.875115	6.800782	0.013923	1.3
837	-0.189752	7.194975	6.723630	0.001790	1.4
838	-0.182791	7.793182	6.583940	0.007957	1.7
839	-0.205256	7.374674	6.681049	0.014307	1.4
840	-0.167337	6.431484	6.910766	0.006816	1.4
841	-0.189830	5.487953	7.156936	0.002918	1.5
842	-0.173929	4.882242	7.324426	0.012371	1.4
843	-0.204411	4.018691	7.577238	0.004229	1.5
844	-0.172199	5.018357	7.286109	0.017440	1.6
845	-0.197718	4.078911	7.559043	0.006855	1.8
846	-0.173530	5.078827	7.269214	0.014621	2.2
847	-0.173145	6.078824	7.000768	0.010757	1.5
848	-0.189232	7.078824	6.751443	0.014238	1.4
849	-0.189149	6.135291	6.986200	0.008957	1.4
850	-0.182420	7.135291	6.737893	0.004374	1.5
851	-0.202371	7.723992	6.599799	0.012203	1.4
852	-0.193972	7.981420	6.541176	0.006444	1.3
853	-0.195153	8.981419	6.323002	0.010242	1.4
854	-0.188298	9.981179	6.118959	0.005002	1.5
855	-0.199374	9.747684	6.165426	0.004179	1.6
856	-0.186729	9.434758	6.228818	0.010285	1.6
857	-0.205633	8.525490	6.420641	0.007116	1.5
858	-0.209139	9.525488	6.210305	0.010102	1.8
859	-0.184681	8.581964	6.408384	0.012440	1.4
860	-0.190162	9.578050	6.199629	0.007964	1.3
861	-0.181313	8.634535	6.397015	0.004894	1.4
862	-0.186265	8.278704	6.474760	0.012794	1.3
863	-0.210163	9.278584	6.260946	0.019386	1.7
864	-0.184617	10.278582	6.060779	0.005803	1.9
865	-0.188361	11.278582	5.873014	0.016383	2.5
866	-0.192363	10.335051	6.049857	0.011738	1.4
867	-0.187394	11.335051	5.862758	0.008952	1.3
868	-0.224139	12.316742	5.690009	0.006258	1.3
869	-0.220618	13.311789	5.524998	0.008105	1.3
870	-0.178836	12.467729	5.664339	0.008807	1.6
871	-0.192206	11.747925	5.788842	0.004028	1.5
872	-0.184587	12.446896	5.667867	0.014849	1.3
873	-0.213214	13.446431	5.503403	0.007322	1.4
874	-0.153342	14.444981	5.348362	0.009775	1.4
875	-0.188351	15.444912	5.201620	0.001409	1.5
876	-0.201172	16.023354	5.120351	0.007714	1.3
877	-0.194010	16.689500	5.029851	0.006181	1.6
878	-0.201220	15.812056	5.149741	0.013340	1.4
879	-0.182225	14.869191	5.285109	0.006179	1.6
880	-0.222935	15.869129	5.141770	0.016123	1.5
881	-0.185322	16.860000	5.007199	0.005843	1.5
882	-0.187994	15.916510	5.135171	0.009291	1.5
883	-0.219649	14.973502	5.269784	0.010861	1.6
884	-0.196800	14.029969	5.411725	0.007028	1.6
885	-0.218903	13.760877	5.453619	0.003913	1.6
886	-0.188315	14.725864	5.306312	0.003145	1.4
887	-0.205302	13.955688	5.423225	0.005111	1.4
888	-0.190597	13.998387	5.416609	0.009366	1.6
889	-0.195268	13.076424	5.563159	0.008770	1.5
890	-0.184533	14.076422	5.404558	0.011217	1.5
891	-0.204131	13.132944	5.553947	0.006917	1.3
892	-0.166669	14.132943	5.395864	0.008645	1.5
893	-0.195927	13.191892	5.544372	0.012642	1.4
894	-0.175211	12.248359	5.701712	0.007704	1.7
895	-0.204530	11.305259	5.868164	0.009733	1.6
896	-0.201878	10.367183	6.043659	0.010286	1.4
897	-0.218024	9.423653	6.231092	0.007819	1.4
898	-0.188616	8.480140	6.430518	0.007252	1.4
899	-0.178748	7.536833	6.643084	0.014648	1.6
900	-0.185378	6.593301	6.870239	0.009282	1.7
901	-0.202888	5.649768	7.113479	0.003141	1.7
902	-0.203784	6.636418	6.859520	0.007102	2.0
903	-0.193780	7.526270	6.645544	0.011362	1.4
904	-0.171908	8.526268	6.420472	0.008155	1.4
905	-0.186998	7.582736	6.632415	0.014334	1.4
906	-0.190652	6.639203	6.858829	0.022571	1.7
907	-0.186244	7.639203	6.619338	0.008411	1.2
908	-0.177014	6.695671	6.844845	0.010627	1.4
909	-0.169504	7.213714	6.719164	0.006991	1.4
910	-0.199601	6.270188	6.951642	0.010120	1.3
911	-0.189892	5.326658	7.200784	0.014108	1.2
912	-0.189071	4.383125	7.468449	0.009680	1.3
913	-0.220656	3.440882	7.756372	0.004693	1.6
914	-0.193401	2.505246	8.065118	0.016372	1.4
915	-0.221671	3.505242	7.736001	0.008490	1.6
916	-0.201698	4.505217	7.432698	0.006086	1.6
917	-0.171133	3.566520	7.716704	0.010567	1.6
918	-0.182243	4.566451	7.414896	0.006366	1.5
919	-0.204282	4.201539	7.522262	0.013596	1.5
920	-0.200286	3.285012	7.806155	0.010298	1.4
921	-0.230619	2.341479	8.121704	0.015679	1.7
922	-0.185709	1.397946	8.463837	0.018907	2.0
923	-0.216184	2.397946	8.102103	0.007420	2.2
924	-0.183333	1.515707	8.419570	0.015556	1.3
925	-0.197407	2.515707	8.061530	0.003127	1.3
926	-0.205461	3.034263	7.887597	0.012794	1.4
927	-0.162692	4.026406	7.574902	0.012658	1.4
928	-0.204743	5.026406	7.283855	0.010506	1.6
929	-0.205173	6.019622	7.016107	0.016090	1.5
930	-0.197992	5.076148	7.269961	0.011908	1.3
931	-0.233794	4.360240	7.475189	0.006376	1.4
932	-0.216335	3.416712	7.764050	0.006552	1.4
933	-0.170628	4.415855	7.458831	0.006717	1.6
934	-0.169452	5.409250	7.178264	0.006497	1.6
935	-0.184887	6.407977	6.916693	0.004997	1.4
936	-0.172025	7.384617	6.678708	0.003953	1.3
937	-0.207623	6.497086	6.894279	0.005741	1.3
938	-0.211982	7.435975	6.666646	0.007626	1.3
939	-0.193590	8.408067	6.446278	0.009871	1.4
940	-0.173495	9.408064	6.234286	0.007495	1.4
941	-0.194493	8.494993	6.427280	0.002587	1.6
942	-0.185846	8.392689	6.449651	0.018616	1.6
943	-0.193455	8.549337	6.415459	0.010750	1.6
944	-0.170187	9.548870	6.205551	0.014640	1.6
945	-0.216883	8.605337	6.403324	0.009048	1.4
946	-0.182914	7.661804	6.614119	0.003474	1.4
947	-0.206656	7.191002	6.724577	0.011979	1.3
948	-0.171931	8.183609	6.495858	0.012068	1.4
949	-0.187969	7.782774	6.586320	0.007851	1.3
950	-0.176213	8.782688	6.365194	0.005123	1.9
951	-0.177215	8.036864	6.528686	0.005665	1.5
952	-0.183902	8.854263	6.349933	0.001223	1.6
953	-0.199827	8.614201	6.401408	0.004646	1.4
954	-0.204351	9.072358	6.303881	0.015104	1.4
955	-0.192333	8.332467	6.462892	0.006704	1.4
956	-0.192210	9.332465	6.249824	0.008928	1.4
957	-0.178185	8.472100	6.432272	0.008870	1.5
958	-0.191707	7.528573	6.645007	0.005213	1.6
959	-0.188585	6.585866	6.872091	0.007808	1.4
960	-0.185343	5.643336	7.115196	0.008645	1.3
961	-0.170844	4.700135	7.376326	0.006707	1.7
962	-0.203425	5.697614	7.100731	0.006802	1.5
963	-0.177025	6.676674	6.849543	0.022795	1.9
964	-0.214737	7.676674	6.610689	0.013145	1.5
965	-0.203400	6.733141	6.835597	0.005781	1.5
966	-0.222148	5.814638	7.069742	0.004551	1.6
967	-0.185127	6.764002	6.827999	0.004831	1.4
968	-0.179951	5.897842	7.047873	0.003742	1.4
969	-0.223941	6.779869	6.824099	0.012529	1.4
970	-0.173983	6.951195	6.782271	0.015262	1.4
971	-0.199390	6.007662	7.019214	0.011022	1.3
972	-0.197106	5.064129	7.273313	0.016258	1.7
973	-0.188555	6.064126	7.004570	0.013844	1.4
974	-0.188558	5.120593	7.257591	0.009834	1.4
975	-0.196763	4.177060	7.529575	0.008992	1.5
976	-0.191864	3.393900	7.771311	0.013479	1.6
977	-0.183816	2.450717	8.083871	0.008550	1.5
978	-0.185900	3.420411	7.762874	0.015859	1.7
979	-0.211966	2.477038	8.074808	0.013517	1.6
980	-0.190392	1.533505	8.412920	0.009235	1.6
981	-0.201876	2.533497	8.055436	0.005016	2.2
982	-0.205424	3.454277	7.752123	0.007496	3.3
983	-0.191630	2.662690	8.011455	0.010667	1.6
984	-0.183248	1.719158	8.344172	0.009618	1.4
985	-0.185588	0.908962	8.652741	0.020833	1.4
986	-0.201963	1.903728	8.276931	0.009712	1.4
987	-0.176493	0.960195	8.632554	0.011964	1.5
988	-0.201978	0.016662	9.020109	0.016506	1.4
989	-0.216327	0.000000	9.027265	0.002926	1.4
990	-0.196906	0.621878	8.767628	0.011776	1.4
991	-0.195483	1.246365	8.521508	0.013632	1.8
992	-0.203132	2.245992	8.155065	0.021448	1.4
993	-0.219406	1.302459	8.500075	0.007197	1.6
994	-0.190530	0.358926	8.875567	0.005686	1.5
995	-0.180317	0.000000	9.027265	0.002926	1.4
996	-0.172499	0.763008	8.710771	0.008895	1.5
997	-0.191215	0.978017	8.625554	0.016601	1.5
998	-0.214348	1.978015	8.250172	0.007628	1.6
999	-0.214778	1.034634	8.603391	0.008254	2.6
1000	-0.194035	0.091143	8.988255	0.008188	2.1
1001	-0.189049	0.834476	8.682259	0.012907	1.5
1002	-0.200191	0.000000	9.027265	0.006775	1.5
1003	-0.189988	0.909593	8.652492	0.010988	1.4
1004	-0.206319	0.000000	9.027265	0.009831	1.4
1005	-0.200980	0.999874	8.616984	0.005695	1.4
1006	-0.178277	1.999784	8.242363	0.010277	1.2
1007	-0.180352	2.999731	7.898946	0.015047	1.5
1008	-0.189011	2.056327	8.222150	0.012113	1.5
1009	-0.197533	3.055252	7.880714	0.020372	1.8
1010	-0.205926	2.111719	8.202444	0.003919	1.8
1011	-0.225617	1.168535	8.551426	0.013273	1.6
1012	-0.184884	0.225422	8.931393	0.003576	1.3
1013	-0.171091	0.000000	9.027265	0.007172	1.5
1014	-0.190708	0.000000	9.027265	0.014913	1.4
1015	-0.215120	1.000000	8.616935	0.017254	1.5
1016	-0.191716	2.000000	8.242286	0.005848	1.3
1017	-0.234661	2.999997	7.898858	0.011358	1.4
1018	-0.189854	3.999671	7.583003	0.016244	1.9
1019	-0.205706	3.056138	7.880424	0.005558	2.2
1020	-0.188455	3.613557	7.701958	0.007551	1.4
1021	-0.190356	3.675278	7.682693	0.005197	1.4
1022	-0.203057	2.735850	7.986761	0.018310	1.4
1023	-0.197380	1.792403	8.317358	0.012794	1.6
1024	-0.192665	2.792403	7.967778	0.014816	1.4
1025	-0.200913	3.792403	7.646398	0.010122	1.7
1026	-0.200029	4.764527	7.357891	0.011904	1.4
1027	-0.204843	5.578880	7.132452	0.007252	1.3
1028	-0.189239	4.635395	7.394954	0.015374	1.4
1029	-0.217191	3.691934	7.677510	0.004543	1.7
