1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
1030	-0.230581	17.477434	1.025240	0.019222	1.4
1031	-0.232502	16.500991	1.051935	0.009808	1.4
1032	-0.204794	17.418569	1.026811	0.003337	1.3
1033	-0.194841	17.798720	1.016750	0.008800	1.4
1034	-0.211302	17.563245	1.022959	0.011858	1.5
1035	-0.198200	16.785031	1.044028	0.016227	1.4
1036	-0.254765	16.337129	1.056552	0.015523	1.5
1037	-0.224683	17.262182	1.031008	0.014608	1.4
1038	-0.195024	16.490256	1.052236	0.019391	1.5
1039	-0.186605	15.513828	1.080375	0.019379	1.3
1040	-0.207811	16.509846	1.051687	0.019915	1.3
1041	-0.212239	16.868212	1.041734	0.029245	1.4
1042	-0.194922	15.890820	1.069334	0.006940	1.5
1043	-0.211329	14.944377	1.097491	0.012230	1.5
1044	-0.210181	14.672876	1.105843	0.010996	1.7
1045	-0.208372	14.360647	1.115608	0.020729	1.5
1046	-0.200030	13.418715	1.146139	0.008666	1.8
1047	-0.208293	14.378618	1.115041	0.008092	1.6
1048	-0.203878	15.103739	1.092646	0.008012	1.5
1049	-0.202910	14.999149	1.095821	0.012731	1.5
1050	-0.219003	15.149230	1.091271	0.020054	1.4
1051	-0.210954	16.140109	1.062157	0.015991	1.3
1052	-0.233159	15.163282	1.090847	0.008009	1.4
1053	-0.234088	14.793612	1.102113	0.033717	1.3
1054	-0.219768	13.817365	1.133016	0.007148	1.6
1055	-0.208897	12.861280	1.165007	0.017672	1.3
1056	-0.221719	12.447896	1.179405	0.044255	1.5
1057	-0.203402	13.447896	1.145168	0.014144	1.4
1058	-0.230095	14.434822	1.113273	0.006071	1.4
1059	-0.215274	15.218658	1.089179	0.007981	1.5
1060	-0.207978	15.094513	1.092926	0.021435	1.3
1061	-0.221602	15.974673	1.066909	0.017060	1.4
1062	-0.228889	15.107768	1.092524	0.016257	1.5
1063	-0.208975	14.212269	1.120309	0.015278	1.8
1064	-0.232790	15.053768	1.094161	0.009034	2.1
1065	-0.230633	14.935509	1.097761	0.004613	2.5
1066	-0.236906	15.114213	1.092329	0.010629	1.4
1067	-0.234764	15.095309	1.092901	0.012800	1.6
1068	-0.233878	14.228812	1.119783	0.012651	1.5
1069	-0.226683	13.900313	1.130323	0.023115	1.4
1070	-0.209764	12.924353	1.162841	0.005161	1.4
1071	-0.227097	13.790201	1.133900	0.008007	1.5
1072	-0.194326	13.704163	1.136711	0.007602	1.5
1073	-0.198073	13.134239	1.155690	0.010239	1.3
1074	-0.213113	12.993290	1.160482	0.019423	1.5
1075	-0.225798	12.028936	1.194365	0.025907	1.6
1076	-0.228418	12.478386	1.178331	0.013428	1.3
1077	-0.217651	13.478147	1.144163	0.013444	1.4
1078	-0.237361	14.464472	1.112342	0.005475	1.5
1079	-0.204507	13.720769	1.136168	0.015539	1.5
1080	-0.222091	13.172589	1.154393	0.006630	1.5
1081	-0.206444	12.343267	1.183106	0.012317	1.4
1082	-0.223937	12.884688	1.164202	0.008223	1.7
1083	-0.221326	12.017741	1.194770	0.033657	3.7
1084	-0.239468	13.013881	1.159780	0.006554	1.5
1085	-0.226629	13.973142	1.127969	0.017816	1.5
1086	-0.193567	13.294442	1.150292	0.015483	1.5
1087	-0.237922	13.868338	1.131359	0.012900	1.3
1088	-0.213065	13.122607	1.156084	0.015881	1.3
1089	-0.223877	14.112658	1.123487	0.012193	1.4
1090	-0.201729	13.226155	1.152587	0.021527	1.4
1091	-0.207317	12.255529	1.186227	0.015664	1.5
1092	-0.216265	12.125614	1.190879	0.007832	1.8
1093	-0.205210	12.774030	1.168016	0.009561	1.4
1094	-0.189709	12.042880	1.193861	0.012629	1.5
1095	-0.206759	11.413056	1.217059	0.022314	1.9
1096	-0.231760	12.411525	1.180689	0.015932	1.5
1097	-0.220536	13.333152	1.148995	0.013812	1.5
1098	-0.228449	12.360873	1.182481	0.008885	1.4
1099	-0.192440	11.957858	1.196941	0.010323	1.4
1100	-0.217531	12.703124	1.170474	0.009167	1.6
1101	-0.231077	13.547500	1.141866	0.008218	1.7
1102	-0.194760	13.646071	1.138617	0.004227	2.2
1103	-0.187827	14.017691	1.126534	0.011381	1.6
1104	-0.229481	14.410600	1.114034	0.015583	1.4
1105	-0.245009	15.394859	1.083906	0.028113	1.4
1106	-0.227855	16.357835	1.055966	0.012055	1.4
1107	-0.240047	17.354324	1.028531	0.004299	1.3
1108	-0.203082	16.843208	1.042423	0.013806	1.4
1109	-0.226586	16.543465	1.050745	0.013366	1.5
1110	-0.205829	16.516874	1.051490	0.022049	1.3
1111	-0.209046	16.448422	1.053412	0.030691	1.4
1112	-0.234688	17.147565	1.034106	0.015566	1.6
1113	-0.203411	16.174500	1.061174	0.009867	1.6
1114	-0.218070	16.544054	1.050729	0.016571	1.3
1115	-0.209717	16.765449	1.044569	0.038253	1.4
1116	-0.206378	15.855677	1.070354	0.013486	1.6
1117	-0.208103	14.878278	1.099512	0.010968	1.6
1118	-0.240265	13.935120	1.129196	0.004809	1.4
1119	-0.211839	14.555492	1.109494	0.024259	2.7
1120	-0.158306	14.518482	1.110650	0.003976	1.7
1121	-0.215991	13.928236	1.129419	0.008350	2.0
1122	-0.208531	13.893444	1.130545	0.026858	1.4
1123	-0.189789	12.920889	1.162959	0.028347	1.2
1124	-0.221341	13.919694	1.129695	0.021002	1.4
1125	-0.211118	14.919694	1.098245	0.027743	1.5
1126	-0.215298	14.036610	1.125926	0.003043	1.2
1127	-0.218505	13.353466	1.148315	0.009919	1.3
1128	-0.203355	13.701218	1.136808	0.019603	1.2
1129	-0.215054	14.692819	1.105226	0.011364	1.2
1130	-0.244569	15.642004	1.076595	0.027271	1.2
1131	-0.198265	16.593807	1.049338	0.022784	1.4
1132	-0.210292	17.593804	1.022149	0.033159	1.5
1133	-0.207304	16.655351	1.047623	0.021284	1.7
1134	-0.194894	15.678199	1.075533	0.025392	1.6
1135	-0.198764	14.700793	1.104979	0.007188	1.4
1136	-0.211604	14.813091	1.101514	0.007923	1.3
1137	-0.222816	14.496803	1.111329	0.035574	1.4
1138	-0.208589	15.483233	1.081281	0.021736	1.5
1139	-0.202849	14.505826	1.111046	0.004572	1.5
1140	-0.219321	15.060272	1.093963	0.025904	1.8
1141	-0.206120	15.645958	1.076479	0.012112	2.6
1142	-0.227794	14.669250	1.105956	0.012439	1.8
1143	-0.196458	15.595233	1.077971	0.017071	1.5
1144	-0.194868	14.972199	1.096642	0.009669	1.5
1145	-0.243992	15.013160	1.095394	0.009457	1.4
1146	-0.214830	15.764561	1.073007	0.027456	1.6
1147	-0.237125	16.713062	1.046020	0.023284	1.5
1148	-0.220049	17.712833	1.019006	0.008750	1.2
1149	-0.224064	18.674579	0.994305	0.012763	1.4
1150	-0.199693	18.904743	0.988570	0.012177	1.6
1151	-0.214185	17.952189	1.012744	0.017932	1.7
1152	-0.239530	17.854612	1.015288	0.010189	1.4
1153	-0.224835	17.579701	1.022523	0.033419	1.4
1154	-0.224173	17.885863	1.014472	0.010829	1.3
1155	-0.205587	18.831152	0.990396	0.013658	1.7
1156	-0.218980	17.914673	1.013721	0.011233	1.5
1157	-0.198324	17.711980	1.019029	0.019497	1.9
1158	-0.216289	16.762451	1.044652	0.008651	2.9
1159	-0.206066	17.706156	1.019182	0.013513	1.4
1160	-0.219601	18.631282	0.995391	0.013107	1.3
1161	-0.220490	18.004633	1.011383	0.033282	1.4
1162	-0.210964	17.036946	1.037113	0.010109	1.4
1163	-0.198113	16.063700	1.064346	0.013491	1.4
1164	-0.242718	16.900806	1.040838	0.010148	1.3
1165	-0.213818	16.097476	1.063377	0.022063	1.3
1166	-0.228180	17.051808	1.036708	0.013311	1.3
1167	-0.248036	18.036483	1.010558	0.011972	1.4
1168	-0.232376	17.160418	1.033757	0.018178	1.3
1169	-0.197702	16.189504	1.060746	0.013592	1.9
1170	-0.224843	17.148829	1.034071	0.023377	1.3
1171	-0.211490	18.072981	1.009614	0.011372	1.4
1172	-0.198799	19.070929	0.984470	0.017241	1.3
1173	-0.216060	19.916068	0.964135	0.008319	1.3
1174	-0.193878	19.202306	0.981253	0.011993	1.3
1175	-0.218748	19.820500	0.966392	0.017529	1.6
1176	-0.214855	18.881833	0.989137	0.030035	1.4
1177	-0.213323	19.881736	0.964945	0.015838	1.7
1178	-0.207424	18.904335	0.988580	0.023666	1.4
1179	-0.230377	17.941428	1.013024	0.009945	1.7
1180	-0.217662	18.938784	0.987727	0.006797	2.3
1181	-0.208949	19.483753	0.974431	0.006867	1.5
1182	-0.197851	19.253137	0.980013	0.034811	1.5
1183	-0.224646	18.282553	1.004227	0.002740	1.5
1184	-0.171155	17.496577	1.024730	0.018030	1.3
1185	-0.245710	18.057675	1.010009	0.011971	1.4
1186	-0.191401	18.978656	0.986742	0.021722	1.4
1187	-0.221321	19.977245	0.962696	0.011179	1.5
1188	-0.218349	19.004326	0.986109	0.030369	1.8
1189	-0.206139	18.179168	1.006877	0.013765	1.8
1190	-0.205454	17.220265	1.032139	0.027530	1.6
1191	-0.222732	16.951893	1.039437	0.016546	1.6
1192	-0.238812	15.974562	1.066912	0.014668	1.4
1193	-0.233799	16.970862	1.038918	0.005240	1.4
1194	-0.228759	17.606995	1.021800	0.017230	1.4
1195	-0.215198	16.815354	1.043190	0.006071	1.5
1196	-0.237294	16.459027	1.053114	0.026366	1.7
1197	-0.215411	16.110868	1.062994	0.015005	1.5
1198	-0.233862	16.325413	1.056884	0.018164	2.1
1199	-0.200328	15.708677	1.074640	0.017009	1.6
1200	-0.203488	14.902269	1.098778	0.020563	1.5
1201	-0.204731	15.902176	1.069005	0.032589	1.3
1202	-0.207072	14.924770	1.098090	0.006420	1.4
1203	-0.216797	13.974227	1.127934	0.019229	1.4
1204	-0.207932	14.838443	1.100735	0.020851	1.4
1205	-0.196806	13.890764	1.130632	0.013134	1.4
1206	-0.189964	12.914585	1.163175	0.016704	1.3
1207	-0.230875	13.908695	1.130051	0.012322	1.3
1208	-0.195410	12.943189	1.162195	0.013725	1.3
1209	-0.219832	12.012314	1.194967	0.016348	1.3
1210	-0.231778	11.145856	1.227176	0.018664	1.6
1211	-0.220039	11.251579	1.223153	0.011074	1.5
1212	-0.222984	12.231808	1.187074	0.026280	1.3
1213	-0.224677	11.300852	1.221287	0.013790	1.6
1214	-0.241584	10.324042	1.259372	0.011785	1.4
1215	-0.216352	9.798079	1.280879	0.019870	1.3
1216	-0.209252	10.783745	1.241157	0.016027	1.8
1217	-0.243794	11.577314	1.210923	0.017630	3.5
1218	-0.217140	10.621257	1.247535	0.004581	1.6
1219	-0.219698	10.710255	1.244033	0.023919	1.4
1220	-0.207486	10.025770	1.271479	0.019842	1.3
1221	-0.214311	11.025762	1.231778	0.008872	1.5
1222	-0.191324	10.171502	1.265535	0.008555	1.4
1223	-0.219120	10.810464	1.240114	0.022542	1.4
1224	-0.200009	11.655004	1.208042	0.005250	1.4
1225	-0.213786	12.513065	1.177111	0.020156	1.5
1226	-0.214387	12.169532	1.189303	0.010008	1.5
1227	-0.228828	11.212137	1.224651	0.013126	1.7
1228	-0.185840	12.137879	1.190439	0.008910	1.7
1229	-0.215864	11.439303	1.216075	0.021447	1.7
1230	-0.183443	12.237323	1.186877	0.018185	1.6
1231	-0.234984	13.237272	1.152213	0.012934	1.6
1232	-0.226003	14.166535	1.121766	0.043510	1.5
1233	-0.232658	13.747763	1.135285	0.015544	1.7
1234	-0.217693	12.770356	1.168143	0.006977	2.0
1235	-0.203846	13.088942	1.157226	0.004691	13.2
1236	-0.207352	13.173954	1.154347	0.016416	5.2
1237	-0.217891	13.496740	1.143546	0.013762	1.8
1238	-0.221018	14.273059	1.118378	0.015227	4.9
1239	-0.229407	14.451166	1.112759	0.008625	2.4
1240	-0.209888	14.910823	1.098516	0.027624	1.8
1241	-0.220885	15.906207	1.068888	0.010745	1.9
1242	-0.208749	16.901585	1.040817	0.025098	1.8
1243	-0.241268	15.973784	1.066935	0.009642	1.8
1244	-0.223636	15.094553	1.092924	0.034172	4.1
1245	-0.197736	16.094022	1.063476	0.006518	1.8
1246	-0.204338	15.142527	1.091474	0.012491	1.5
1247	-0.216844	14.375960	1.115125	0.019703	1.5
1248	-0.232151	15.361177	1.084910	0.035182	1.5
1249	-0.226067	14.383770	1.114879	0.022175	1.5
1250	-0.224799	13.406364	1.146550	0.012156	1.5
1251	-0.217471	13.003032	1.160150	0.031748	1.6
1252	-0.230476	13.063890	1.158077	0.019293	2.2
1253	-0.225696	12.086484	1.192288	0.006040	2.8
1254	-0.213277	12.980526	1.160918	0.003206	2.0
1255	-0.212954	12.751204	1.168806	0.019105	4.4
1256	-0.215568	12.685681	1.171080	0.011267	1.7
1257	-0.220872	12.778267	1.167870	0.006983	1.7
1258	-0.219675	13.364563	1.147945	0.031455	1.7
1259	-0.232815	14.353929	1.115820	0.006934	1.5
1260	-0.210929	13.434061	1.145628	0.010316	1.8
1261	-0.199037	13.642738	1.138727	0.005902	1.7
1262	-0.221780	14.169663	1.121666	0.030717	1.7
1263	-0.213655	13.234488	1.152306	0.024302	4.2
1264	-0.185343	12.257081	1.186172	0.018460	1.9
1265	-0.206922	11.279686	1.222088	0.017718	1.7
1266	-0.188178	10.306726	1.260068	0.005168	1.5
1267	-0.199964	9.490223	1.293812	0.028072	1.5
1268	-0.211020	10.049949	1.270489	0.021587	1.4
1269	-0.218239	11.049944	1.230848	0.012480	1.5
1270	-0.216810	10.075731	1.269435	0.012112	2.1
1271	-0.200887	9.202596	1.306133	0.011636	4.4
1272	-0.182098	8.291524	1.346759	0.012793	1.9
1273	-0.216464	7.528887	1.382760	0.017777	2.1
1274	-0.215587	7.262688	1.395784	0.023508	1.8
1275	-0.222806	6.288401	1.445618	0.011272	1.7
1276	-0.255336	7.287163	1.394577	0.014663	1.7
1277	-0.209453	6.339042	1.442941	0.019879	1.7
1278	-0.175190	5.409173	1.493747	0.004063	2.2
1279	-0.219127	4.606118	1.540593	0.025722	1.7
1280	-0.200126	5.494471	1.488938	0.008034	1.4
1281	-0.239910	5.104759	1.511166	0.010909	1.5
1282	-0.214875	5.312653	1.499226	0.005532	1.7
1283	-0.227371	5.912901	1.465788	0.020311	1.9
1284	-0.211400	6.186711	1.451026	0.017781	5.0
1285	-0.212561	5.209371	1.505134	0.004396	1.5
1286	-0.224335	5.443358	1.491816	0.009469	1.3
1287	-0.221319	5.573679	1.484500	0.004811	1.2
1288	-0.212542	5.907525	1.466081	0.027023	1.3
1289	-0.203695	6.176369	1.451578	0.011432	1.3
1290	-0.241451	5.201858	1.505566	0.011485	1.5
1291	-0.211356	4.465713	1.549087	0.021217	1.4
1292	-0.218412	5.058014	1.513876	0.011837	1.5
1293	-0.209220	4.097452	1.571817	0.014541	1.8
1294	-0.225439	3.138207	1.634281	0.017606	1.4
1295	-0.228294	2.162287	1.703140	0.038374	1.6
1296	-0.189843	3.161941	1.632676	0.020313	1.5
1297	-0.208412	2.184926	1.701477	0.013732	1.7
1298	-0.218302	1.208758	1.776264	0.018550	1.7
1299	-0.189572	0.234557	1.857756	0.027969	1.6
1300	-0.218497	0.000000	1.878505	0.010521	1.6
1301	-0.231930	0.000000	1.878505	0.013756	1.5
1302	-0.224446	0.757055	1.813141	0.015520	1.6
1303	-0.200008	0.000000	1.878505	0.011399	1.9
1304	-0.213632	0.985616	1.794292	0.013163	1.8
1305	-0.207645	1.879644	1.724180	0.014701	2.0
1306	-0.229805	1.065200	1.787820	0.005866	1.6
1307	-0.213844	1.815156	1.729053	0.016964	1.7
1308	-0.202352	1.759921	1.733249	0.016838	1.5
1309	-0.240179	1.158655	1.780280	0.018045	1.6
1310	-0.213964	0.233557	1.857843	0.014939	1.6
1311	-0.212497	0.547439	1.830780	0.022569	1.4
1312	-0.212023	0.000000	1.878505	0.014292	1.3
1313	-0.234159	0.000000	1.878505	0.011944	1.5
1314	-0.207079	0.378511	1.845246	0.025757	1.4
1315	-0.234673	0.931813	1.798694	0.010701	1.3
1316	-0.223841	0.394274	1.843887	0.015137	1.3
1317	-0.249089	1.373499	1.763185	0.008144	1.3
1318	-0.222744	2.183179	1.701605	0.011717	1.3
1319	-0.223186	1.787747	1.731133	0.026424	1.2
1320	-0.209647	0.810743	1.808678	0.005945	1.4
1321	-0.221775	0.004767	1.878079	0.021759	1.3
1322	-0.228984	0.481724	1.836380	0.041301	1.4
1323	-0.219304	0.000000	1.878505	0.019767	4.1
1324	-0.201130	0.000000	1.878505	0.012900	1.6
1325	-0.226504	0.966081	1.795888	0.015604	1.6
1326	-0.192271	0.955871	1.796723	0.020188	1.5
1327	-0.192761	1.953565	1.718627	0.012732	1.7
1328	-0.257085	2.946618	1.647356	0.029050	1.6
1329	-0.207956	3.946506	1.581328	0.023154	1.4
1330	-0.219699	4.946506	1.520383	0.038316	1.6
1331	-0.221741	5.946506	1.463960	0.044625	1.7
1332	-0.227737	4.969099	1.519060	0.015544	1.8
1333	-0.204557	3.991692	1.578469	0.008597	1.5
1334	-0.208935	3.456061	1.613040	0.032045	1.2
1335	-0.240678	2.481652	1.679976	0.013599	1.2
1336	-0.231753	1.505050	1.752878	0.036922	1.2
1337	-0.197762	2.505049	1.678304	0.027559	1.4
1338	-0.231723	1.527642	1.751120	0.014856	1.3
1339	-0.222328	2.527468	1.676705	0.028813	1.4
1340	-0.224431	1.554058	1.749069	0.026751	1.7
1341	-0.208527	2.554057	1.674812	0.010774	1.6
1342	-0.230398	1.577148	1.747281	0.004894	2.0
1343	-0.216405	1.691600	1.738468	0.030479	1.3
1344	-0.197432	0.740109	1.814555	0.016108	1.6
1345	-0.206713	1.740099	1.734760	0.018596	1.3
1346	-0.213654	1.000318	1.793093	0.007623	1.5
1347	-0.222148	0.056705	1.873447	0.013466	1.5
1348	-0.237254	0.000000	1.878505	0.015466	1.5
1349	-0.220849	0.806390	1.809039	0.017658	1.4
1350	-0.202004	0.000000	1.878505	0.027456	1.3
1351	-0.213334	0.998896	1.793209	0.021938	1.3
1352	-0.213627	0.021489	1.876585	0.015351	1.4
1353	-0.228485	0.000000	1.878505	0.039211	1.8
1354	-0.213465	0.999966	1.793122	0.024166	1.4
1355	-0.221269	0.023785	1.876380	0.016545	1.4
1356	-0.194280	0.000000	1.878505	0.013337	1.4
1357	-0.211771	0.945797	1.797548	0.010116	1.4
1358	-0.204202	1.870289	1.724885	0.018516	1.4
1359	-0.235568	2.858418	1.653446	0.017137	1.3
1360	-0.191101	1.881483	1.724041	0.023783	1.7
1361	-0.219395	2.881452	1.651852	0.032545	3.0
1362	-0.203706	3.881096	1.585485	0.025078	1.4
1363	-0.218718	3.279301	1.624784	0.030827	1.6
1364	-0.205360	4.276500	1.560683	0.015733	1.6
1365	-0.227776	5.276452	1.501291	0.028078	1.6
1366	-0.240312	4.299056	1.559292	0.016549	1.5
1367	-0.208729	5.296987	1.500119	0.022940	1.4
1368	-0.212992	6.296802	1.445173	0.014737	1.3
1369	-0.239035	5.419699	1.493152	0.005092	1.9
1370	-0.236159	4.645105	1.538251	0.033063	1.5
1371	-0.234137	3.689501	1.597789	0.003313	1.4
1372	-0.209334	4.396478	1.553310	0.009512	1.5
1373	-0.215495	4.073516	1.573318	0.028398	1.4
1374	-0.257758	3.105813	1.636477	0.023971	1.4
1375	-0.249465	3.989680	1.578596	0.016472	1.4
1376	-0.225924	3.018715	1.642412	0.023007	1.5
1377	-0.238262	4.018653	1.576768	0.014222	1.5
1378	-0.220136	5.017419	1.516239	0.009766	2.9
1379	-0.236073	5.826705	1.470498	0.011446	2.3
1380	-0.229053	5.099399	1.511476	0.005978	1.7
1381	-0.228783	5.198261	1.505772	0.015071	1.5
1382	-0.224877	5.303424	1.499752	0.007179	1.5
1383	-0.242506	6.191686	1.450760	0.007471	1.6
1384	-0.214841	6.054667	1.458108	0.027233	1.5
1385	-0.222978	5.780408	1.473040	0.025855	1.4
1386	-0.233792	4.803017	1.528837	0.013802	1.4
1387	-0.201243	5.773077	1.473443	0.005777	1.3
1388	-0.210927	5.214505	1.504839	0.014432	1.5
1389	-0.218927	4.434314	1.551000	0.025059	1.5
1390	-0.254154	5.014198	1.516426	0.004709	1.5
1391	-0.219911	5.706044	1.477142	0.013545	1.3
1392	-0.224628	5.949363	1.463805	0.015480	1.5
1393	-0.218899	5.000489	1.517226	0.019608	1.5
1394	-0.238260	4.063880	1.573923	0.013330	1.4
1395	-0.225376	3.321611	1.621957	0.019356	1.3
1396	-0.208766	3.114849	1.635864	0.017367	1.5
1397	-0.245198	4.110554	1.570997	0.009209	1.6
1398	-0.207942	3.216460	1.629000	0.025048	2.6
1399	-0.224424	4.194436	1.565767	0.013180	1.7
1400	-0.230135	3.219398	1.628802	0.030192	1.4
1401	-0.210907	4.120800	1.570357	0.009263	1.3
1402	-0.233141	5.111393	1.510782	0.018304	1.7
1403	-0.203525	4.158102	1.568028	0.015360	1.3
1404	-0.202538	3.752294	1.593736	0.014177	1.5
1405	-0.203099	2.837288	1.654912	0.006685	1.4
1406	-0.227937	2.339397	1.690216	0.010947	1.4
1407	-0.219485	2.870823	1.652587	0.019974	1.4
1408	-0.197112	1.901080	1.722566	0.027218	1.4
1409	-0.216355	0.923682	1.799361	0.024185	1.5
1410	-0.216285	1.923681	1.720867	0.003932	1.3
1411	-0.236508	1.579759	1.747079	0.020764	1.4
1412	-0.211988	1.408172	1.760457	0.013775	1.5
1413	-0.214560	2.392833	1.686355	0.027189	1.4
1414	-0.204440	3.392760	1.617226	0.013256	1.4
1415	-0.226918	2.415924	1.684692	0.013376	1.6
1416	-0.262259	1.450890	1.757107	0.024772	1.6
1417	-0.219626	0.482807	1.836288	0.029366	1.9
1418	-0.208921	0.000000	1.878505	0.009265	1.6
1419	-0.205445	0.809154	1.808810	0.015502	1.5
1420	-0.224271	1.776367	1.731998	0.022810	1.5
1421	-0.216013	1.222143	1.775194	0.013068	1.3
1422	-0.218048	1.222992	1.775126	0.021401	1.4
1423	-0.250082	2.199177	1.700432	0.014603	1.4
1424	-0.205312	1.227438	1.774771	0.002328	1.3
1425	-0.229908	1.566809	1.748081	0.013882	1.3
1426	-0.224951	1.153604	1.780686	0.015091	1.3
1427	-0.225119	0.405973	1.842879	0.023839	1.4
1428	-0.230394	1.402001	1.760942	0.007576	1.5
1429	-0.200547	0.779815	1.811246	0.006465	1.7
1430	-0.203488	1.089682	1.785839	0.016700	1.4
1431	-0.233935	1.920165	1.721131	0.022079	1.4
1432	-0.234480	2.544673	1.675479	0.021648	1.4
1433	-0.229919	1.567315	1.748042	0.016737	1.4
1434	-0.211695	0.590026	1.827168	0.010960	1.3
1435	-0.208070	0.000000	1.878505	0.047150	1.4
1436	-0.209915	0.993135	1.793679	0.016746	1.9
1437	-0.214580	0.015729	1.877099	0.004965	3.6
1438	-0.178286	0.514219	1.833607	0.020695	1.7
1439	-0.227004	1.375202	1.763051	0.024351	1.5
1440	-0.218668	2.369107	1.688067	0.016567	1.7
1441	-0.209136	1.401928	1.760947	0.022649	1.6
1442	-0.189757	2.396038	1.686124	0.015350	1.7
1443	-0.232022	1.437290	1.758172	0.016381	1.3
1444	-0.228185	0.480034	1.836525	0.003836	1.3
1445	-0.233946	0.000000	1.878505	0.002269	1.5
1446	-0.240338	0.000000	1.878505	0.005215	1.7
1447	-0.208090	0.015177	1.877149	0.008896	1.5
1448	-0.241243	0.000000	1.878505	0.015452	1.4
1449	-0.235233	0.888845	1.802225	0.018270	1.4
1450	-0.193329	1.886956	1.723629	0.012032	1.6
1451	-0.195267	0.928366	1.798976	0.005849	1.6
1452	-0.211559	1.628908	1.743284	0.014710	1.4
1453	-0.221109	1.122592	1.783182	0.011224	1.5
1454	-0.215028	2.065459	1.710290	0.020942	1.6
1455	-0.259046	1.090699	1.785757	0.035559	4.0
1456	-0.223514	2.090699	1.708420	0.005782	1.5
1457	-0.205219	3.017749	1.642478	0.023299	1.4
1458	-0.211111	3.976546	1.579426	0.009552	1.3
1459	-0.226862	3.006416	1.643253	0.016619	1.3
1460	-0.222025	2.074529	1.709617	0.015683	1.3
1461	-0.212640	2.965008	1.646092	0.004701	1.4
1462	-0.230482	2.696453	1.664748	0.022907	1.3
1463	-0.200047	3.229658	1.628113	0.018171	1.4
1464	-0.230650	4.229580	1.563586	0.004840	1.4
1465	-0.211383	5.011108	1.516606	0.008836	1.4
1466	-0.211057	4.561585	1.543277	0.018609	1.6
1467	-0.204305	5.500062	1.488623	0.019592	1.3
1468	-0.248739	6.431276	1.438089	0.015270	1.3
1469	-0.242331	7.421684	1.387976	0.014523	1.2
1470	-0.233886	7.026051	1.407569	0.022049	1.4
1471	-0.215204	7.840047	1.367842	0.015911	1.4
1472	-0.185555	6.862753	1.415819	0.011596	1.8
1473	-0.191501	5.964544	1.462981	0.022833	1.5
1474	-0.188888	4.988145	1.517947	0.010336	2.5
1475	-0.206838	5.965137	1.462949	0.014192	1.6
1476	-0.227014	5.851571	1.469136	0.010468	1.5
1477	-0.213456	6.132157	1.453943	0.007658	1.4
1478	-0.218098	6.664038	1.425989	0.008829	1.3
1479	-0.216882	6.575413	1.430572	0.009584	1.4
1480	-0.226186	7.020416	1.407853	0.013396	1.4
1481	-0.212120	7.731468	1.373011	0.008977	1.4
1482	-0.208899	7.731075	1.373030	0.016878	1.6
1483	-0.249478	8.266965	1.347889	0.026623	1.4
1484	-0.191044	7.293230	1.394278	0.038547	1.6
1485	-0.208867	8.293221	1.346681	0.026947	1.4
1486	-0.206984	9.293221	1.302226	0.019788	1.4
1487	-0.238088	10.291572	1.260679	0.026437	1.4
1488	-0.213563	11.291565	1.221638	0.011135	1.3
1489	-0.219203	12.291029	1.184962	0.004447	1.3
1490	-0.210709	11.933245	1.197836	0.011072	1.4
1491	-0.207987	11.889920	1.199414	0.015051	1.4
1492	-0.194421	12.484198	1.178126	0.009775	1.4
1493	-0.217914	11.980537	1.196118	0.023509	4.0
1494	-0.205051	12.974384	1.161128	0.017037	1.5
1495	-0.213480	13.974292	1.127932	0.011056	1.3
1496	-0.207786	14.959617	1.097025	0.007035	1.4
1497	-0.196922	14.210946	1.120351	0.026135	1.5
1498	-0.209869	13.243714	1.151996	0.028248	1.5
1499	-0.214420	12.662670	1.171880	0.023522	1.3
1500	-0.215994	13.662669	1.138072	0.017097	1.2
1501	-0.204003	12.685478	1.171087	0.025121	1.3
1502	-0.226231	13.261512	1.151397	0.018454	1.4
1503	-0.231493	12.284111	1.185209	0.008662	1.7
1504	-0.215021	12.397805	1.181174	0.017765	1.6
1505	-0.224863	11.457625	1.215388	0.034843	1.7
1506	-0.210853	10.480218	1.253124	0.012410	1.6
1507	-0.193561	9.502927	1.293273	0.013937	1.4
1508	-0.250152	8.656929	1.330165	0.012555	1.3
1509	-0.244262	9.599839	1.289177	0.024684	1.4
1510	-0.218557	8.657417	1.330143	0.010654	1.4
1511	-0.204027	7.716708	1.373716	0.014321	1.9
1512	-0.231303	7.909633	1.364549	0.022664	1.9
1513	-0.255929	8.891705	1.319718	0.007091	1.8
1514	-0.198090	7.995356	1.360515	0.009500	1.6
1515	-0.206197	7.473666	1.385442	0.014156	1.4
1516	-0.210674	7.186777	1.399543	0.035946	1.4
1517	-0.234238	8.184657	1.351690	0.024391	1.4
1518	-0.217602	9.184657	1.306909	0.008384	1.3
1519	-0.204530	8.817781	1.322990	0.008598	1.3
1520	-0.224949	8.840920	1.321964	0.014250	1.8
1521	-0.194960	9.701069	1.284926	0.012979	1.4
1522	-0.193225	8.745883	1.326187	0.004395	1.6
1523	-0.203433	8.989115	1.315431	0.028058	1.6
1524	-0.199319	8.211097	1.350467	0.009755	1.6
1525	-0.240669	7.274524	1.395200	0.025517	1.4
1526	-0.211550	8.261784	1.348127	0.014576	1.6
1527	-0.229342	9.260037	1.303654	0.034211	1.2
